LOCATION;LOCATION_CAT;INDICATOR;SUBJECT;MEASURE;FREQUENCY;YEAR;Value
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2005;477.362
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2006;507.234
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2007;510.213
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2008;511.394
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2009;522.5
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2010;528.253
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2011;541.409
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2012;554.333
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2013;508.806
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2014;558.713
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2015;593.443
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2016;637.021
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2017;626.135
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2018;622.162
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2019;624.1
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2020;638.031
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2021;652.205
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2022;666.406
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2023;680.831
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2024;695.293
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2025;709.896
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2026;724.667
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2027;739.585
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2028;754.692
ISR;ISR;MEATCONSUMP;POULTRY;THND_TONNE;A;2029;769.993
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1990;56.3
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1991;58.3
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1992;60.9
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1993;68.2
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1994;75.363
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1995;92.992
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1996;91.078
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1997;89.122
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1998;97.411
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;1999;100.627
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2000;107.678
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2001;117.499
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2002;129.263
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2003;142.042
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2004;149.538
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2005;158.968
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2006;152.855
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2007;146.479
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2008;147.1
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2009;139.034
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2010;142.92
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2011;148.207
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2012;165.116
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2013;165.932
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2014;173.553
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2015;176.796
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2016;197.744
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2017;206.085
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2018;213.546
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2019;223.395
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2020;219.625
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2021;221.175
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2022;223.34
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2023;225.498
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2024;227.66
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2025;229.822
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2026;231.985
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2027;234.147
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2028;236.309
NZL;NZL;MEATCONSUMP;POULTRY;THND_TONNE;A;2029;238.471
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1990;126.565
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1991;118.301
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1992;124.116
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1993;122.977
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1994;108.817
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1995;148.142
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1996;154.307
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1997;135.395
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1998;118.486
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;1999;126.249
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2000;128.268
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2001;120.941
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2002;95.98
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2003;133.017
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2004;117.647
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2005;93.037
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2006;102.777
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2007;121.514
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2008;123.107
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2009;109.807
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2010;107.158
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2011;104.29
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2012;100.723
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2013;102.525
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2014;100.496
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2015;91.391
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2016;83.324
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2017;81.026
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2018;80.207
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2019;79.32
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2020;79.55
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2021;80.982
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2022;79.567
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2023;80.086
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2024;80.594
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2025;81.107
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2026;81.63
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2027;82.126
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2028;82.627
NZL;NZL;MEATCONSUMP;BEEF;THND_TONNE;A;2029;83.131
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1990;164.316
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1991;165.344
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1992;172.917
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1993;170.8
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1994;175.699
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1995;179.945
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1996;175.6
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1997;164.285
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1998;163.284
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;1999;178.821
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2000;186
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2001;194.488
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2002;200.33
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2003;205.187
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2004;224.133
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2005;264.871
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2006;304.573
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2007;406.921
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2008;520.114
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2009;621.148
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2010;586.863
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2011;816.874
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2012;845.722
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2013;1088.585
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2014;1332.012
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2015;1303.264
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2016;1301.019
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2017;1444.601
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2018;1231.617
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2019;1133.683
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2020;1159.863
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2021;1194.555
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2022;1227.34
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2023;1260.194
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2024;1293.216
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2025;1327.241
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2026;1358.668
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2027;1390.44
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2028;1421.68
VNM;VNM;MEATCONSUMP;BEEF;THND_TONNE;A;2029;1453.093
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1990;278
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1991;270
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1992;232.9
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1993;263.3
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1994;239.8
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1995;192.076
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1996;165.559
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1997;146.292
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1998;119.182
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;1999;98.922
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2000;95.293
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2001;97.064
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2002;101.62
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2003;96.065
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2004;101.659
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2005;106.771
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2006;115.167
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2007;123.669
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2008;131.272
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2009;135.048
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2010;142.681
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2011;149.201
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2012;153.791
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2013;157.117
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2014;162.199
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2015;165.172
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2016;168.984
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2017;170.611
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2018;169.047
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2019;172.948
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2020;175.961
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2021;178.82
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2022;181.631
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2023;184.455
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2024;187.224
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2025;189.927
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2026;192.606
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2027;195.249
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2028;197.878
KAZ;KAZ;MEATCONSUMP;SHEEP;THND_TONNE;A;2029;200.494
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1990;107.451
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1991;116.585
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1992;119.101
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1993;86.886
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1994;158.777
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1995;125.398
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1996;64.154
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1997;111.535
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1998;113.453
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;1999;98.623
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2000;111.751
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2001;120.172
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2002;92.807
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2003;111.226
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2004;95.027
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2005;94.876
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2006;90.616
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2007;83.385
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2008;65.774
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2009;31.366
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2010;29.341
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2011;27.874
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2012;28.182
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2013;31.55
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2014;32.55
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2015;30.767
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2016;29.215
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2017;28.282
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2018;22.853
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2019;19.547
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2020;18.882
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2021;18.537
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2022;18.316
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2023;18.224
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2024;18.085
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2025;17.855
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2026;17.598
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2027;17.356
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2028;17.122
NZL;NZL;MEATCONSUMP;SHEEP;THND_TONNE;A;2029;16.889
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1990;2.429
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1991;2.484
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1992;2.887
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1993;2.907
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1994;2.8
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1995;2.791
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1996;2.845
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1997;2.935
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1998;8.227
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;1999;3.047
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2000;3.098
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2001;3
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2002;2.792
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2003;2.641
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2004;3.157
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2005;2.151
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2006;2.912
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2007;3.88
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2008;2.155
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2009;0.857
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2010;0.422
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2011;0.808
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2012;0.849
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2013;0.855
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2014;0.535
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2015;0.539
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2016;0.766
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2017;2.594
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2018;0.271
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2019;0.263
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2020;0.264
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2021;0.271
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2022;0.278
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2023;0.284
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2024;0.29
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2025;0.296
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2026;0.301
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2027;0.306
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2028;0.312
EGY;EGY;MEATCONSUMP;PIG;THND_TONNE;A;2029;0.317
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1990;169.56
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1991;164.67
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1992;175.52
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1993;168.07
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1994;170.05
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1995;175.22
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1996;196.597
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1997;284.956
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1998;299.736
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;1999;325.44
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2000;365.342
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2001;385.371
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2002;430.243
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2003;456.507
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2004;427.458
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2005;400.805
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2006;473.363
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2007;613.667
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2008;781.966
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2009;897.224
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2010;1092.26
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2011;1570.368
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2012;1257.183
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2013;1247.536
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2014;1351.58
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2015;1601.51
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2016;1450.986
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2017;1291.343
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2018;1684.265
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2019;1794.5
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2020;1846.542
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2021;1902.946
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2022;1960.523
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2023;2018.881
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2024;2079.182
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2025;2140.973
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2026;2203.838
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2027;2268.941
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2028;2335.783
VNM;VNM;MEATCONSUMP;POULTRY;THND_TONNE;A;2029;2404.496
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1990;47.8
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1991;46.629
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1992;49.262
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1993;52.98
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1994;60.636
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1995;58.539
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1996;59.61
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1997;57.056
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1998;60.675
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;1999;65.535
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2000;66.207
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2001;62.869
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2002;65.844
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2003;71.076
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2004;77.669
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2005;79.73
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2006;85.928
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2007;87.282
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2008;88.121
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2009;88.201
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2010;82.973
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2011;90.515
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2012;92.282
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2013;92.07
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2014;95.83
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2015;105.226
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2016;104.242
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2017;111.971
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2018;115.135
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2019;116.128
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2020;117.853
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2021;119.124
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2022;120.264
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2023;121.449
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2024;122.632
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2025;123.833
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2026;125.022
NZL;NZL;MEATCONSUMP;PIG;THND_TONNE;A;2027;126.212
